FID,UVC_Date,Transect_ID,Site,Dive_Number,Transect_Number,Fish_Obs_ID,Fish_Length_mm,Sighted_Depth_m,Fish_Stress_Response,Time_Start,Time_End,Transect_Length_m,Dive_Team_Size,Swath_Area_m2,Comment,Lat_pt,Long_pt,site_bbox
CSIRO_NESP_handfish_surveys.fid-307e6a7c_18c4d08f8f8_-599e,2014-02-28T00:00:00,384,Battery Point,1,1,319,80,7,,12:25:00,13:17:00,540,2,1620,No image taken,-42.8894,147.3394,"POLYGON ((147.34202782902125 -42.89189262444449, 147.34133276636624 -42.893004515279905, 147.33749399665388 -42.89301075826792, 147.33751483775234 -42.89295957246815, 147.3375292662051 -42.892911735425955, 147.33753473080014 -42.89286290114169, 147.33753113042405 -42.8928139734035, 147.33751853173098 -42.89276585772726, 147.33749716790763 -42.89271944459765, 147.33748851135965 -42.892704152188706, 147.33748446329983 -42.892697367310014, 147.33752874247895 -42.89267307986888, 147.33756895939024 -42.89264523296045, 147.3376045877337 -42.892614191008185, 147.33763516126055 -42.89258036024768, 147.33772518826794 -42.8924675291049, 147.3377490798188 -42.89243357695366, 147.33775345025822 -42.89242485447642, 147.33783680501352 -42.89237144780586, 147.33788178155478 -42.892339229699175, 147.33792005415626 -42.89230262728639, 147.3379508414573 -42.89226238784204, 147.33800871142003 -42.89224538562784, 147.33817507215323 -42.89221135239651, 147.33823211471295 -42.89219684495964, 147.33828629794027 -42.89217728972908, 147.33843781699494 -42.892113805176194, 147.33846055246642 -42.89210366864174, 147.33856255869216 -42.8920553570347, 147.33859300867064 -42.892039652608716, 147.3387761696251 -42.89193734244451, 147.3388021219857 -42.89192178946011, 147.3388298050249 -42.89190256275672, 147.33891899385165 -42.89183560762137, 147.33896523616045 -42.89180367490003, 147.3390013880902 -42.89177589491043, 147.33901123043768 -42.89176651478503, 147.33904478787815 -42.891748758580526, 147.33909117843797 -42.891721605439876, 147.33913171601395 -42.89169505083408, 147.33916800821777 -42.8916653609017, 147.33919960927042 -42.89163290033093, 147.3392279507824 -42.89159999194461, 147.33926049836705 -42.891555598941345, 147.3392695986813 -42.891539796331486, 147.33927609902653 -42.89152771479576, 147.3393245526704 -42.89146139175406, 147.33935005054138 -42.89142652061442, 147.33936016385871 -42.8914190241439, 147.3394026077822 -42.89138309909603, 147.33943824061228 -42.89134337348166, 147.33946644043283 -42.89130054066536, 147.33948671506545 -42.89125534824286, 147.3394987106591 -42.89120858499234, 147.3395046365342 -42.8911725464175, 147.3395071775924 -42.89115232256451, 147.3395090604848 -42.89113069588477, 147.33954284847846 -42.89106883829101, 147.33955900322445 -42.89103429175558, 147.33958693152672 -42.890962701097614, 147.33960121163616 -42.890913207779306, 147.33960291670147 -42.89090321257689, 147.33961000778305 -42.89085634622662, 147.3396130076649 -42.89081506423862, 147.3396127577782 -42.89080492224127, 147.33961068171214 -42.89075752438906, 147.33962081355827 -42.890632618270594, 147.33962167861364 -42.89060971878767, 147.3396164669095 -42.890558748961126, 147.33961277912445 -42.89054031513729, 147.3396177461611 -42.89052286984925, 147.33962343241683 -42.890498882294146, 147.3396265482849 -42.89047808404066, 147.33963704660883 -42.8903825972286, 147.33963863563972 -42.89035211828706, 147.33963741881 -42.8903281571025, 147.33963222372645 -42.8902741500078, 147.33962817314452 -42.89024686357942, 147.33961297412324 -42.89019420171704, 147.3396143270014 -42.89016488115698, 147.3396096306764 -42.89011655534644, 147.33959926858466 -42.890061993345704, 147.3395838506729 -42.89001035765921, 147.3395668567885 -42.88997519532468, 147.339507507319 -42.889870009883474, 147.33949981190156 -42.889857091672084, 147.3394797009787 -42.889828487698075, 147.33942418886596 -42.8897575017878, 147.33941055627153 -42.88974109821205, 147.3393933665446 -42.88972285981866, 147.33932564014316 -42.889655530178835, 147.3393007190853 -42.88963275022205, 147.33929372458294 -42.889626988645645, 147.339246980348 -42.88958930510379, 147.3392065243895 -42.88956025230156, 147.33903583998023 -42.889451101216174, 147.33897863423672 -42.88941977811314, 147.33893464522149 -42.889401448996075, 147.3388582771635 -42.889373352840586, 147.33876696823557 -42.88932379417455, 147.33871624305516 -42.88928312850736, 147.33872098132883 -42.88927668627202, 147.33875922146268 -42.88924436113764, 147.33879183256172 -42.889208856817724, 147.33881833069236 -42.889170700190974, 147.3388383226386 -42.889130457494886, 147.3388515117371 -42.88908872592273, 147.33890581718904 -42.88885676994125, 147.3389126680183 -42.88880987116122, 147.33891094416467 -42.888762719637754, 147.33890067649983 -42.88871615925691, 147.3388820488061 -42.88867102332303, 147.33885539448562 -42.8886281196449, 147.33888635210545 -42.88850430087569, 147.3389263423907 -42.88847100931501, 147.33895391429786 -42.88845574735737, 147.33903216297114 -42.88843767141129, 147.33909063380474 -42.88842107373344, 147.3391161226438 -42.888411752923844, 147.33926398736423 -42.8883536812177, 147.3392997057772 -42.888338190061525, 147.33932865347856 -42.88832327092467, 147.33939214179907 -42.888287971245795, 147.3394438000822 -42.88825482619856, 147.33948865927644 -42.88821670236647, 147.33952642022712 -42.8881796598369, 147.33955303096144 -42.88815073266668, 147.339575706988 -42.88812004648864, 147.33959423515012 -42.888087889763575, 147.33961361679337 -42.88804911867902, 147.3396244067523 -42.88802492650547, 147.33963294002692 -42.88799890932424, 147.34118508731942 -42.887989172883266, 147.34144136472045 -42.888852998317326, 147.3416155877329 -42.889440231517646, 147.3420156349881 -42.88991457094514, 147.34209592932552 -42.89037179876559, 147.3421759087712 -42.89077184397591, 147.34218204229634 -42.891087561231785, 147.3421687306686 -42.89137144319921, 147.34202782902125 -42.89189262444449))"
CSIRO_NESP_handfish_surveys.fid-307e6a7c_18c4d08f8f8_-599d,2014-02-28T00:00:00,384,Battery Point,1,1,320,110,7.8,,12:25:00,13:17:00,540,2,1620,No image taken,-42.8894,147.3394,"POLYGON ((147.34202782902125 -42.89189262444449, 147.34133276636624 -42.893004515279905, 147.33749399665388 -42.89301075826792, 147.33751483775234 -42.89295957246815, 147.3375292662051 -42.892911735425955, 147.33753473080014 -42.89286290114169, 147.33753113042405 -42.8928139734035, 147.33751853173098 -42.89276585772726, 147.33749716790763 -42.89271944459765, 147.33748851135965 -42.892704152188706, 147.33748446329983 -42.892697367310014, 147.33752874247895 -42.89267307986888, 147.33756895939024 -42.89264523296045, 147.3376045877337 -42.892614191008185, 147.33763516126055 -42.89258036024768, 147.33772518826794 -42.8924675291049, 147.3377490798188 -42.89243357695366, 147.33775345025822 -42.89242485447642, 147.33783680501352 -42.89237144780586, 147.33788178155478 -42.892339229699175, 147.33792005415626 -42.89230262728639, 147.3379508414573 -42.89226238784204, 147.33800871142003 -42.89224538562784, 147.33817507215323 -42.89221135239651, 147.33823211471295 -42.89219684495964, 147.33828629794027 -42.89217728972908, 147.33843781699494 -42.892113805176194, 147.33846055246642 -42.89210366864174, 147.33856255869216 -42.8920553570347, 147.33859300867064 -42.892039652608716, 147.3387761696251 -42.89193734244451, 147.3388021219857 -42.89192178946011, 147.3388298050249 -42.89190256275672, 147.33891899385165 -42.89183560762137, 147.33896523616045 -42.89180367490003, 147.3390013880902 -42.89177589491043, 147.33901123043768 -42.89176651478503, 147.33904478787815 -42.891748758580526, 147.33909117843797 -42.891721605439876, 147.33913171601395 -42.89169505083408, 147.33916800821777 -42.8916653609017, 147.33919960927042 -42.89163290033093, 147.3392279507824 -42.89159999194461, 147.33926049836705 -42.891555598941345, 147.3392695986813 -42.891539796331486, 147.33927609902653 -42.89152771479576, 147.3393245526704 -42.89146139175406, 147.33935005054138 -42.89142652061442, 147.33936016385871 -42.8914190241439, 147.3394026077822 -42.89138309909603, 147.33943824061228 -42.89134337348166, 147.33946644043283 -42.89130054066536, 147.33948671506545 -42.89125534824286, 147.3394987106591 -42.89120858499234, 147.3395046365342 -42.8911725464175, 147.3395071775924 -42.89115232256451, 147.3395090604848 -42.89113069588477, 147.33954284847846 -42.89106883829101, 147.33955900322445 -42.89103429175558, 147.33958693152672 -42.890962701097614, 147.33960121163616 -42.890913207779306, 147.33960291670147 -42.89090321257689, 147.33961000778305 -42.89085634622662, 147.3396130076649 -42.89081506423862, 147.3396127577782 -42.89080492224127, 147.33961068171214 -42.89075752438906, 147.33962081355827 -42.890632618270594, 147.33962167861364 -42.89060971878767, 147.3396164669095 -42.890558748961126, 147.33961277912445 -42.89054031513729, 147.3396177461611 -42.89052286984925, 147.33962343241683 -42.890498882294146, 147.3396265482849 -42.89047808404066, 147.33963704660883 -42.8903825972286, 147.33963863563972 -42.89035211828706, 147.33963741881 -42.8903281571025, 147.33963222372645 -42.8902741500078, 147.33962817314452 -42.89024686357942, 147.33961297412324 -42.89019420171704, 147.3396143270014 -42.89016488115698, 147.3396096306764 -42.89011655534644, 147.33959926858466 -42.890061993345704, 147.3395838506729 -42.89001035765921, 147.3395668567885 -42.88997519532468, 147.339507507319 -42.889870009883474, 147.33949981190156 -42.889857091672084, 147.3394797009787 -42.889828487698075, 147.33942418886596 -42.8897575017878, 147.33941055627153 -42.88974109821205, 147.3393933665446 -42.88972285981866, 147.33932564014316 -42.889655530178835, 147.3393007190853 -42.88963275022205, 147.33929372458294 -42.889626988645645, 147.339246980348 -42.88958930510379, 147.3392065243895 -42.88956025230156, 147.33903583998023 -42.889451101216174, 147.33897863423672 -42.88941977811314, 147.33893464522149 -42.889401448996075, 147.3388582771635 -42.889373352840586, 147.33876696823557 -42.88932379417455, 147.33871624305516 -42.88928312850736, 147.33872098132883 -42.88927668627202, 147.33875922146268 -42.88924436113764, 147.33879183256172 -42.889208856817724, 147.33881833069236 -42.889170700190974, 147.3388383226386 -42.889130457494886, 147.3388515117371 -42.88908872592273, 147.33890581718904 -42.88885676994125, 147.3389126680183 -42.88880987116122, 147.33891094416467 -42.888762719637754, 147.33890067649983 -42.88871615925691, 147.3388820488061 -42.88867102332303, 147.33885539448562 -42.8886281196449, 147.33888635210545 -42.88850430087569, 147.3389263423907 -42.88847100931501, 147.33895391429786 -42.88845574735737, 147.33903216297114 -42.88843767141129, 147.33909063380474 -42.88842107373344, 147.3391161226438 -42.888411752923844, 147.33926398736423 -42.8883536812177, 147.3392997057772 -42.888338190061525, 147.33932865347856 -42.88832327092467, 147.33939214179907 -42.888287971245795, 147.3394438000822 -42.88825482619856, 147.33948865927644 -42.88821670236647, 147.33952642022712 -42.8881796598369, 147.33955303096144 -42.88815073266668, 147.339575706988 -42.88812004648864, 147.33959423515012 -42.888087889763575, 147.33961361679337 -42.88804911867902, 147.3396244067523 -42.88802492650547, 147.33963294002692 -42.88799890932424, 147.34118508731942 -42.887989172883266, 147.34144136472045 -42.888852998317326, 147.3416155877329 -42.889440231517646, 147.3420156349881 -42.88991457094514, 147.34209592932552 -42.89037179876559, 147.3421759087712 -42.89077184397591, 147.34218204229634 -42.891087561231785, 147.3421687306686 -42.89137144319921, 147.34202782902125 -42.89189262444449))"
CSIRO_NESP_handfish_surveys.fid-307e6a7c_18c4d08f8f8_-599c,2014-02-28T00:00:00,384,Battery Point,1,1,321,110,7.6,,12:25:00,13:17:00,540,2,1620,No image taken,-42.8894,147.3394,"POLYGON ((147.34202782902125 -42.89189262444449, 147.34133276636624 -42.893004515279905, 147.33749399665388 -42.89301075826792, 147.33751483775234 -42.89295957246815, 147.3375292662051 -42.892911735425955, 147.33753473080014 -42.89286290114169, 147.33753113042405 -42.8928139734035, 147.33751853173098 -42.89276585772726, 147.33749716790763 -42.89271944459765, 147.33748851135965 -42.892704152188706, 147.33748446329983 -42.892697367310014, 147.33752874247895 -42.89267307986888, 147.33756895939024 -42.89264523296045, 147.3376045877337 -42.892614191008185, 147.33763516126055 -42.89258036024768, 147.33772518826794 -42.8924675291049, 147.3377490798188 -42.89243357695366, 147.33775345025822 -42.89242485447642, 147.33783680501352 -42.89237144780586, 147.33788178155478 -42.892339229699175, 147.33792005415626 -42.89230262728639, 147.3379508414573 -42.89226238784204, 147.33800871142003 -42.89224538562784, 147.33817507215323 -42.89221135239651, 147.33823211471295 -42.89219684495964, 147.33828629794027 -42.89217728972908, 147.33843781699494 -42.892113805176194, 147.33846055246642 -42.89210366864174, 147.33856255869216 -42.8920553570347, 147.33859300867064 -42.892039652608716, 147.3387761696251 -42.89193734244451, 147.3388021219857 -42.89192178946011, 147.3388298050249 -42.89190256275672, 147.33891899385165 -42.89183560762137, 147.33896523616045 -42.89180367490003, 147.3390013880902 -42.89177589491043, 147.33901123043768 -42.89176651478503, 147.33904478787815 -42.891748758580526, 147.33909117843797 -42.891721605439876, 147.33913171601395 -42.89169505083408, 147.33916800821777 -42.8916653609017, 147.33919960927042 -42.89163290033093, 147.3392279507824 -42.89159999194461, 147.33926049836705 -42.891555598941345, 147.3392695986813 -42.891539796331486, 147.33927609902653 -42.89152771479576, 147.3393245526704 -42.89146139175406, 147.33935005054138 -42.89142652061442, 147.33936016385871 -42.8914190241439, 147.3394026077822 -42.89138309909603, 147.33943824061228 -42.89134337348166, 147.33946644043283 -42.89130054066536, 147.33948671506545 -42.89125534824286, 147.3394987106591 -42.89120858499234, 147.3395046365342 -42.8911725464175, 147.3395071775924 -42.89115232256451, 147.3395090604848 -42.89113069588477, 147.33954284847846 -42.89106883829101, 147.33955900322445 -42.89103429175558, 147.33958693152672 -42.890962701097614, 147.33960121163616 -42.890913207779306, 147.33960291670147 -42.89090321257689, 147.33961000778305 -42.89085634622662, 147.3396130076649 -42.89081506423862, 147.3396127577782 -42.89080492224127, 147.33961068171214 -42.89075752438906, 147.33962081355827 -42.890632618270594, 147.33962167861364 -42.89060971878767, 147.3396164669095 -42.890558748961126, 147.33961277912445 -42.89054031513729, 147.3396177461611 -42.89052286984925, 147.33962343241683 -42.890498882294146, 147.3396265482849 -42.89047808404066, 147.33963704660883 -42.8903825972286, 147.33963863563972 -42.89035211828706, 147.33963741881 -42.8903281571025, 147.33963222372645 -42.8902741500078, 147.33962817314452 -42.89024686357942, 147.33961297412324 -42.89019420171704, 147.3396143270014 -42.89016488115698, 147.3396096306764 -42.89011655534644, 147.33959926858466 -42.890061993345704, 147.3395838506729 -42.89001035765921, 147.3395668567885 -42.88997519532468, 147.339507507319 -42.889870009883474, 147.33949981190156 -42.889857091672084, 147.3394797009787 -42.889828487698075, 147.33942418886596 -42.8897575017878, 147.33941055627153 -42.88974109821205, 147.3393933665446 -42.88972285981866, 147.33932564014316 -42.889655530178835, 147.3393007190853 -42.88963275022205, 147.33929372458294 -42.889626988645645, 147.339246980348 -42.88958930510379, 147.3392065243895 -42.88956025230156, 147.33903583998023 -42.889451101216174, 147.33897863423672 -42.88941977811314, 147.33893464522149 -42.889401448996075, 147.3388582771635 -42.889373352840586, 147.33876696823557 -42.88932379417455, 147.33871624305516 -42.88928312850736, 147.33872098132883 -42.88927668627202, 147.33875922146268 -42.88924436113764, 147.33879183256172 -42.889208856817724, 147.33881833069236 -42.889170700190974, 147.3388383226386 -42.889130457494886, 147.3388515117371 -42.88908872592273, 147.33890581718904 -42.88885676994125, 147.3389126680183 -42.88880987116122, 147.33891094416467 -42.888762719637754, 147.33890067649983 -42.88871615925691, 147.3388820488061 -42.88867102332303, 147.33885539448562 -42.8886281196449, 147.33888635210545 -42.88850430087569, 147.3389263423907 -42.88847100931501, 147.33895391429786 -42.88845574735737, 147.33903216297114 -42.88843767141129, 147.33909063380474 -42.88842107373344, 147.3391161226438 -42.888411752923844, 147.33926398736423 -42.8883536812177, 147.3392997057772 -42.888338190061525, 147.33932865347856 -42.88832327092467, 147.33939214179907 -42.888287971245795, 147.3394438000822 -42.88825482619856, 147.33948865927644 -42.88821670236647, 147.33952642022712 -42.8881796598369, 147.33955303096144 -42.88815073266668, 147.339575706988 -42.88812004648864, 147.33959423515012 -42.888087889763575, 147.33961361679337 -42.88804911867902, 147.3396244067523 -42.88802492650547, 147.33963294002692 -42.88799890932424, 147.34118508731942 -42.887989172883266, 147.34144136472045 -42.888852998317326, 147.3416155877329 -42.889440231517646, 147.3420156349881 -42.88991457094514, 147.34209592932552 -42.89037179876559, 147.3421759087712 -42.89077184397591, 147.34218204229634 -42.891087561231785, 147.3421687306686 -42.89137144319921, 147.34202782902125 -42.89189262444449))"
CSIRO_NESP_handfish_surveys.fid-307e6a7c_18c4d08f8f8_-599b,2014-02-28T00:00:00,384,Battery Point,1,1,322,110,7.2,,12:25:00,13:17:00,540,2,1620,No image taken,-42.8894,147.3394,"POLYGON ((147.34202782902125 -42.89189262444449, 147.34133276636624 -42.893004515279905, 147.33749399665388 -42.89301075826792, 147.33751483775234 -42.89295957246815, 147.3375292662051 -42.892911735425955, 147.33753473080014 -42.89286290114169, 147.33753113042405 -42.8928139734035, 147.33751853173098 -42.89276585772726, 147.33749716790763 -42.89271944459765, 147.33748851135965 -42.892704152188706, 147.33748446329983 -42.892697367310014, 147.33752874247895 -42.89267307986888, 147.33756895939024 -42.89264523296045, 147.3376045877337 -42.892614191008185, 147.33763516126055 -42.89258036024768, 147.33772518826794 -42.8924675291049, 147.3377490798188 -42.89243357695366, 147.33775345025822 -42.89242485447642, 147.33783680501352 -42.89237144780586, 147.33788178155478 -42.892339229699175, 147.33792005415626 -42.89230262728639, 147.3379508414573 -42.89226238784204, 147.33800871142003 -42.89224538562784, 147.33817507215323 -42.89221135239651, 147.33823211471295 -42.89219684495964, 147.33828629794027 -42.89217728972908, 147.33843781699494 -42.892113805176194, 147.33846055246642 -42.89210366864174, 147.33856255869216 -42.8920553570347, 147.33859300867064 -42.892039652608716, 147.3387761696251 -42.89193734244451, 147.3388021219857 -42.89192178946011, 147.3388298050249 -42.89190256275672, 147.33891899385165 -42.89183560762137, 147.33896523616045 -42.89180367490003, 147.3390013880902 -42.89177589491043, 147.33901123043768 -42.89176651478503, 147.33904478787815 -42.891748758580526, 147.33909117843797 -42.891721605439876, 147.33913171601395 -42.89169505083408, 147.33916800821777 -42.8916653609017, 147.33919960927042 -42.89163290033093, 147.3392279507824 -42.89159999194461, 147.33926049836705 -42.891555598941345, 147.3392695986813 -42.891539796331486, 147.33927609902653 -42.89152771479576, 147.3393245526704 -42.89146139175406, 147.33935005054138 -42.89142652061442, 147.33936016385871 -42.8914190241439, 147.3394026077822 -42.89138309909603, 147.33943824061228 -42.89134337348166, 147.33946644043283 -42.89130054066536, 147.33948671506545 -42.89125534824286, 147.3394987106591 -42.89120858499234, 147.3395046365342 -42.8911725464175, 147.3395071775924 -42.89115232256451, 147.3395090604848 -42.89113069588477, 147.33954284847846 -42.89106883829101, 147.33955900322445 -42.89103429175558, 147.33958693152672 -42.890962701097614, 147.33960121163616 -42.890913207779306, 147.33960291670147 -42.89090321257689, 147.33961000778305 -42.89085634622662, 147.3396130076649 -42.89081506423862, 147.3396127577782 -42.89080492224127, 147.33961068171214 -42.89075752438906, 147.33962081355827 -42.890632618270594, 147.33962167861364 -42.89060971878767, 147.3396164669095 -42.890558748961126, 147.33961277912445 -42.89054031513729, 147.3396177461611 -42.89052286984925, 147.33962343241683 -42.890498882294146, 147.3396265482849 -42.89047808404066, 147.33963704660883 -42.8903825972286, 147.33963863563972 -42.89035211828706, 147.33963741881 -42.8903281571025, 147.33963222372645 -42.8902741500078, 147.33962817314452 -42.89024686357942, 147.33961297412324 -42.89019420171704, 147.3396143270014 -42.89016488115698, 147.3396096306764 -42.89011655534644, 147.33959926858466 -42.890061993345704, 147.3395838506729 -42.89001035765921, 147.3395668567885 -42.88997519532468, 147.339507507319 -42.889870009883474, 147.33949981190156 -42.889857091672084, 147.3394797009787 -42.889828487698075, 147.33942418886596 -42.8897575017878, 147.33941055627153 -42.88974109821205, 147.3393933665446 -42.88972285981866, 147.33932564014316 -42.889655530178835, 147.3393007190853 -42.88963275022205, 147.33929372458294 -42.889626988645645, 147.339246980348 -42.88958930510379, 147.3392065243895 -42.88956025230156, 147.33903583998023 -42.889451101216174, 147.33897863423672 -42.88941977811314, 147.33893464522149 -42.889401448996075, 147.3388582771635 -42.889373352840586, 147.33876696823557 -42.88932379417455, 147.33871624305516 -42.88928312850736, 147.33872098132883 -42.88927668627202, 147.33875922146268 -42.88924436113764, 147.33879183256172 -42.889208856817724, 147.33881833069236 -42.889170700190974, 147.3388383226386 -42.889130457494886, 147.3388515117371 -42.88908872592273, 147.33890581718904 -42.88885676994125, 147.3389126680183 -42.88880987116122, 147.33891094416467 -42.888762719637754, 147.33890067649983 -42.88871615925691, 147.3388820488061 -42.88867102332303, 147.33885539448562 -42.8886281196449, 147.33888635210545 -42.88850430087569, 147.3389263423907 -42.88847100931501, 147.33895391429786 -42.88845574735737, 147.33903216297114 -42.88843767141129, 147.33909063380474 -42.88842107373344, 147.3391161226438 -42.888411752923844, 147.33926398736423 -42.8883536812177, 147.3392997057772 -42.888338190061525, 147.33932865347856 -42.88832327092467, 147.33939214179907 -42.888287971245795, 147.3394438000822 -42.88825482619856, 147.33948865927644 -42.88821670236647, 147.33952642022712 -42.8881796598369, 147.33955303096144 -42.88815073266668, 147.339575706988 -42.88812004648864, 147.33959423515012 -42.888087889763575, 147.33961361679337 -42.88804911867902, 147.3396244067523 -42.88802492650547, 147.33963294002692 -42.88799890932424, 147.34118508731942 -42.887989172883266, 147.34144136472045 -42.888852998317326, 147.3416155877329 -42.889440231517646, 147.3420156349881 -42.88991457094514, 147.34209592932552 -42.89037179876559, 147.3421759087712 -42.89077184397591, 147.34218204229634 -42.891087561231785, 147.3421687306686 -42.89137144319921, 147.34202782902125 -42.89189262444449))"
CSIRO_NESP_handfish_surveys.fid-307e6a7c_18c4d08f8f8_-599a,2014-03-07T00:00:00,386,Battery Point,2,2,323,130,9.1,,10:45:00,11:14:00,287,2,861,,-42.8894,147.3394,"POLYGON ((147.34202782902125 -42.89189262444449, 147.34133276636624 -42.893004515279905, 147.33749399665388 -42.89301075826792, 147.33751483775234 -42.89295957246815, 147.3375292662051 -42.892911735425955, 147.33753473080014 -42.89286290114169, 147.33753113042405 -42.8928139734035, 147.33751853173098 -42.89276585772726, 147.33749716790763 -42.89271944459765, 147.33748851135965 -42.892704152188706, 147.33748446329983 -42.892697367310014, 147.33752874247895 -42.89267307986888, 147.33756895939024 -42.89264523296045, 147.3376045877337 -42.892614191008185, 147.33763516126055 -42.89258036024768, 147.33772518826794 -42.8924675291049, 147.3377490798188 -42.89243357695366, 147.33775345025822 -42.89242485447642, 147.33783680501352 -42.89237144780586, 147.33788178155478 -42.892339229699175, 147.33792005415626 -42.89230262728639, 147.3379508414573 -42.89226238784204, 147.33800871142003 -42.89224538562784, 147.33817507215323 -42.89221135239651, 147.33823211471295 -42.89219684495964, 147.33828629794027 -42.89217728972908, 147.33843781699494 -42.892113805176194, 147.33846055246642 -42.89210366864174, 147.33856255869216 -42.8920553570347, 147.33859300867064 -42.892039652608716, 147.3387761696251 -42.89193734244451, 147.3388021219857 -42.89192178946011, 147.3388298050249 -42.89190256275672, 147.33891899385165 -42.89183560762137, 147.33896523616045 -42.89180367490003, 147.3390013880902 -42.89177589491043, 147.33901123043768 -42.89176651478503, 147.33904478787815 -42.891748758580526, 147.33909117843797 -42.891721605439876, 147.33913171601395 -42.89169505083408, 147.33916800821777 -42.8916653609017, 147.33919960927042 -42.89163290033093, 147.3392279507824 -42.89159999194461, 147.33926049836705 -42.891555598941345, 147.3392695986813 -42.891539796331486, 147.33927609902653 -42.89152771479576, 147.3393245526704 -42.89146139175406, 147.33935005054138 -42.89142652061442, 147.33936016385871 -42.8914190241439, 147.3394026077822 -42.89138309909603, 147.33943824061228 -42.89134337348166, 147.33946644043283 -42.89130054066536, 147.33948671506545 -42.89125534824286, 147.3394987106591 -42.89120858499234, 147.3395046365342 -42.8911725464175, 147.3395071775924 -42.89115232256451, 147.3395090604848 -42.89113069588477, 147.33954284847846 -42.89106883829101, 147.33955900322445 -42.89103429175558, 147.33958693152672 -42.890962701097614, 147.33960121163616 -42.890913207779306, 147.33960291670147 -42.89090321257689, 147.33961000778305 -42.89085634622662, 147.3396130076649 -42.89081506423862, 147.3396127577782 -42.89080492224127, 147.33961068171214 -42.89075752438906, 147.33962081355827 -42.890632618270594, 147.33962167861364 -42.89060971878767, 147.3396164669095 -42.890558748961126, 147.33961277912445 -42.89054031513729, 147.3396177461611 -42.89052286984925, 147.33962343241683 -42.890498882294146, 147.3396265482849 -42.89047808404066, 147.33963704660883 -42.8903825972286, 147.33963863563972 -42.89035211828706, 147.33963741881 -42.8903281571025, 147.33963222372645 -42.8902741500078, 147.33962817314452 -42.89024686357942, 147.33961297412324 -42.89019420171704, 147.3396143270014 -42.89016488115698, 147.3396096306764 -42.89011655534644, 147.33959926858466 -42.890061993345704, 147.3395838506729 -42.89001035765921, 147.3395668567885 -42.88997519532468, 147.339507507319 -42.889870009883474, 147.33949981190156 -42.889857091672084, 147.3394797009787 -42.889828487698075, 147.33942418886596 -42.8897575017878, 147.33941055627153 -42.88974109821205, 147.3393933665446 -42.88972285981866, 147.33932564014316 -42.889655530178835, 147.3393007190853 -42.88963275022205, 147.33929372458294 -42.889626988645645, 147.339246980348 -42.88958930510379, 147.3392065243895 -42.88956025230156, 147.33903583998023 -42.889451101216174, 147.33897863423672 -42.88941977811314, 147.33893464522149 -42.889401448996075, 147.3388582771635 -42.889373352840586, 147.33876696823557 -42.88932379417455, 147.33871624305516 -42.88928312850736, 147.33872098132883 -42.88927668627202, 147.33875922146268 -42.88924436113764, 147.33879183256172 -42.889208856817724, 147.33881833069236 -42.889170700190974, 147.3388383226386 -42.889130457494886, 147.3388515117371 -42.88908872592273, 147.33890581718904 -42.88885676994125, 147.3389126680183 -42.88880987116122, 147.33891094416467 -42.888762719637754, 147.33890067649983 -42.88871615925691, 147.3388820488061 -42.88867102332303, 147.33885539448562 -42.8886281196449, 147.33888635210545 -42.88850430087569, 147.3389263423907 -42.88847100931501, 147.33895391429786 -42.88845574735737, 147.33903216297114 -42.88843767141129, 147.33909063380474 -42.88842107373344, 147.3391161226438 -42.888411752923844, 147.33926398736423 -42.8883536812177, 147.3392997057772 -42.888338190061525, 147.33932865347856 -42.88832327092467, 147.33939214179907 -42.888287971245795, 147.3394438000822 -42.88825482619856, 147.33948865927644 -42.88821670236647, 147.33952642022712 -42.8881796598369, 147.33955303096144 -42.88815073266668, 147.339575706988 -42.88812004648864, 147.33959423515012 -42.888087889763575, 147.33961361679337 -42.88804911867902, 147.3396244067523 -42.88802492650547, 147.33963294002692 -42.88799890932424, 147.34118508731942 -42.887989172883266, 147.34144136472045 -42.888852998317326, 147.3416155877329 -42.889440231517646, 147.3420156349881 -42.88991457094514, 147.34209592932552 -42.89037179876559, 147.3421759087712 -42.89077184397591, 147.34218204229634 -42.891087561231785, 147.3421687306686 -42.89137144319921, 147.34202782902125 -42.89189262444449))"
